id,rating,text,clean_text,suggested_tags,delivery_shipping,redemption_activation,product_quality,customer_service,refund_return,usability,value_price,fraud_scam,other,notes,annotation_status,annotator,annotated_at
giftcards_9464,5.0,"We love the free gift card containers with the purchase of gift cards! Thanks Amazon for allowing us to know we are giving a great gift to people that we know they will use, and doing it in CUTE packaging!",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9465,5.0,"Love the free gift card containers with the purchase of gift cards! Thanks Amazon for allowing us to know we are giving a great gift to people that we know they will use, and doing it in CUTE packaging! And this tin could even be reused so that is always a plus!",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9466,5.0,"Love the free gift card containers with the purchase of gift cards! This one has a removal tree ornament and was ADORABLE! Thanks Amazon for allowing us to know we are giving a great gift to people that we know they will use, and doing it in CUTE packaging!",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9467,5.0,perfect gift,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9468,5.0,good,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9469,5.0,Loved getting a gift card to buy Kindle books. I hope my family will utilize this in the future. l am an Amazon fan!,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_947,5.0,"Purchased as a teacher gift.  You can't go wrong with an Amazon gift card, and this design is super festive.",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9470,5.0,Easy xmas gift!,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9471,5.0,Good,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9472,5.0,Cute box.  Reusable,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9473,5.0,Looks and works as advertised,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9474,5.0,Came on time. I have prime. Look very good. Get them again I would.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9475,5.0,The gift card is a great option,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9476,1.0,It didn’t seem to work? It said it had worked but I didn’t see anything,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9477,5.0,Perfect,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9478,5.0,great,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9479,5.0,The gift cards came early and I was happy with that. Each person loved the containers and kids are reusing the containers for other things to put in.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_948,5.0,It's a gift card and works at the places listed. No complaints.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9480,5.0,This was great for Christmas. Last minute shopping. Kids loved going to Amazon and picking out what they wanted.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9481,5.0,Very cute wrapping,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9482,5.0,Great for red lobster lover,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9483,5.0,Gift,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9484,5.0,perfect gift!,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9485,5.0,Perfect gift when you know the receiver loves to read but are unsure what they want to read next.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9486,5.0,"Perfect for secret Santa, easy to use. Super cute giftcard wrap.",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9487,5.0,"My kids know , get Pop gift cards he loves them",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9488,5.0,"These are really, really cute & well made. I used these for many, many graduates gift cards. Big hit. Loved them.",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9489,5.0,"Very nice, classy looking gift card holder. Gave for a man’s gift.",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_949,5.0,It is so easy to add to my gift card balance.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9490,5.0,Easy and convenient.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9491,5.0,"Easy, fast, and convenient without any additional fees.",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9492,1.0,"I gave this gift card to my son-in-law for his birthday and when he went to use it on line, his debit card that was stored on line was charged instead of the gift card, even though he put in all the gift card info.<br /><br />And Amazon doesn't have a way to convey that to the seller, so I have no choice but to post this to get someone's attention and get it fixed.",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9493,5.0,I mean it worked lol,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9494,5.0,Fast shipping. No issues. A gift card is a gift card. Haven't gifted it to anyone yet or used it.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9495,1.0,This gift card came with the wrong message! I wrote a heartfelt Mother’s Day message and this came with someone else’s card. This is also the 2nd time we have ordered a gift card and had this happen. Will have to buy amazon cards in a store and ship myself.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9496,5.0,Never had a problem.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9497,5.0,A+++ product,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9498,5.0,A gift,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9499,5.0,"I love Amazon, and I love gift cards. And it's both. I would love more delivered to me, please. Especially if it were a gift.",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_95,5.0,Usually I either receive an Amazon gift card as a birthday and/or Christmas gift or I purchase them at a store. Then it's very easy to add the amount to my gift card balance using my cell phone. Well I was stuck inside for several days due to a blizzard and I bought quite a few books then due to a travel ban I could not go to the store to purchase a gift card.<br />So after checking my Gift Card Balance I saw that I had overindulged and it needed to be topped up. One of the options under Manage Your Balance was to Reload Your Balance. I had never used this option but decided to try it. It was so easy to do and I didn't have to leave the comfort of my home. I will be using it again in the future.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_950,5.0,Great value during the lightning deals. Made a good Christmas gift,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9500,5.0,I like reloading my e-giftcard because it helps me to budget. This is a great feature that Amazon provides.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9501,5.0,good. fast.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9502,5.0,It was fantastic that amazon provided the christmas card and envelope with the gift card. And it came the next day! How fabulous!,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9503,5.0,Thank you Amazon! Love how convenient my shopping have been.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9504,5.0,didn't steal my money,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9505,1.0,I used to get 2% bonus for reloading my gift card. I am very disappointed that Amazon got rid of that perk. Amazon gets worse and worse...not better. Lame<br />...,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9506,5.0,It was very nice getting a $10.00 bonus for reloading. Nice perk.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9507,5.0,As described. Came with an activation reciept.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9508,5.0,LOVE it,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9509,5.0,Great for a gift! It came in a nice box with a bow and the same design as in the photo. Would recommend for any Whole Foods lover!,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_951,5.0,Came exactly as pictured and gift cards are always loved!,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9510,1.0,Ridiculous it took 5 business days to get an Amazon gift card for a prime customer.  Will never order again.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9511,5.0,It's very good .,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9512,5.0,Score ours were delivered and are awesome! Love the packaging :),,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9513,5.0,Arrived quickly and worked with no issues.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9514,5.0,Awesome product!,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9515,5.0,easy to buy,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9516,5.0,These are definitely gift worthy! They look nice.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9517,5.0,Great!,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9518,5.0,"It was just a gift card however, I ordered 2 $25 cards and 2 $20 cards.  They each came in an envelope that was sealed without the denomination on the outside.  I had to open them to match up the designs and then find new envelopes that fit.",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9519,5.0,Wish I could have more,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_952,4.0,simple and easy to do,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9520,5.0,"It's a gift card, need I saw more",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9521,5.0,This is a wonderful holder for the gift card. It is a perfect way to give a gift card without having to get a card.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9522,5.0,Adorable,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9523,5.0,Easy to buy during the holidays,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9524,4.0,It was a gift. Who doesn’t love a gift card? Cute Santa gift card!,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9525,5.0,Gift for granddaughter.  As advertised.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9526,5.0,Perfect gift for a golf lover.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9527,5.0,Can’t go wrong with anything they sell. All the products are of the highest quality. I send these gift cards to my son as a Christmas present and sometimes for his anniversary. Usually I buy them direct from the company but at Christmas time realized I could get them from Amazon prime faster. Yay Amazon Prime!,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9528,5.0,Got for a coworker. Convenient,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9529,5.0,Great buy,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_953,5.0,"Prompt delivery, great gift idea for the person who has everything.  I purchased for my MIL who has a Kindle and can use for e-books.",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9530,5.0,A regular gift card,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9531,5.0,Gift card always a win.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9532,5.0,it was easy to reload the card,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9533,5.0,I bought this for my son who is a movie buff. This is a great gift idea for those movie lovers on your list.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9534,5.0,Super fun gift,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9535,5.0,My grandaughter loves to look on iPad to see what she can get,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9536,5.0,I bought several to give as gifts who wouldn’t want an amazon gift card,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9537,4.0,"Works  well.  Sad to day, I've  already spent  it all.  Love those books!",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9538,5.0,Cool,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9539,5.0,Would like to have my balance reloaded as soon I want to reload. Don’t like to wait an hour or something like that. I don’t know why I have to wait that long sometime otherwise you are a good company!,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_954,5.0,Perfect for amazon gift card and has an ornament attached!,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9540,5.0,This tin is adorable!,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9541,5.0,Fast and easy delivery to recipient. Very convenient.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9542,4.0,Got them on a timely matter.  In brown box.  Very well.<br />Con.  I had to open each gift box up to find out the fixed amount on each gift card.  Be all right if all was the same.  But you should still check to make sure you got what you paid for.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9543,5.0,"Giftable, easy to use, and value for money!",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9544,5.0,"Purchased as a birthday gift, they loved it!",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9545,5.0,"Came on time, worked in store.",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9546,5.0,"I got this for a Christmas gift for my brother but then realized that I should have done 35.00 so he could get free shipping. It didn't really matter to me because I ordered it well in advance, but I thought it said one day shipping and it took 4 business days for mine to arrive. So it you need one day shipping, this may not work for you. You can get amazon gift cards at most retailers these days, if you need it fast maybe go that route. I do have to say that I was impressed at the packaging, the card was not bent at all.",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9547,5.0,Amazon gift cards are a great gift!,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9548,5.0,Gift card and box were very attractive and well made.  A pleasure to give.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9549,5.0,Should help his dorm room !,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_955,5.0,Always a hit,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9550,5.0,"A nicer looking card in a tin, sent 5 out this year.",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9551,1.0,I bought 2 $200 and 1 $100 as a gift and card have been hacked.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9552,1.0,I bought 2 $200 and 1 $100 as a gift and card have been hacked.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9553,5.0,"You ever get a Visa gift card from some sort of work function or gift exchange?  - and do you spend most of the Visa gift card but have something stupid like $4.72 left on the card?  Well, fortunately, I've turned that remaining balance into Amazon credit several times now, and you can too!  It feels really good throwing away those old Visa gift cards knowing I was able to spend every last penny of them without any extra hassle.",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9554,5.0,"You ever get a Visa gift card from some sort of work function or gift exchange?  - and do you spend most of the Visa gift card but have something stupid like $4.72 left on the card?  Well, fortunately, I've turned that remaining balance into Amazon credit several times now, and you can too!  It feels really good throwing away those old Visa gift cards knowing I was able to spend every last penny of them without any extra hassle.",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9555,5.0,"It's a nicely boxed gift card.  I ordered the $50 gift card, then received the email explaining the $10 Prime Day promotional credit will be applied to my next order.  It was a little confusing, but it worked out.",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9556,5.0,Great product,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9557,5.0,The gift card is the perfect gift! No hassle about buying the wrong gift or returns. The person can pick out exactly what they want. Most of all<br />their happy.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9558,4.0,"This is going to sound terrible &#34;OCD'ish&#34; but I was expecting a more solid gift card in the card.  It is kind of papery and flimsy.  Not as nice to touch as the ones you find for brick and mortar stores [the nice plastic kind that feel like credit cards].  Also, mine was placed in the card slightly crooked.  Of course, it will get the job done.",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9559,1.0,The reward is small,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_956,3.0,Obviously I got this for a graduation. It was a cute box but it did not give anywhere to write the amount of the gift card on either the card or the box. It would have been nice if there had been somewhere to also list who the gift was from so that I didn't have to put it in a gift bad. That kind of defeated the purpose of buying the cute box. I would not purchase this again as it did not turn out to be worth it.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9560,1.0,Why would anyone pay $130 for a $100 gift card?  Amazon should ban this practice.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9561,5.0,This gift card comes in a very nice gift box with no bar code window as it is sealed in a bag with a bar code on the bag. It looks good sitting on a table along side other well wrapped gifts.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9562,5.0,Free teddy bear with your gift card - only comment I have is I wish it didn't have the Amazon logo on the foot but really can't complain.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9563,5.0,Christmas gift for my son-in-law,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9564,5.0,Great to have those cards!,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9565,5.0,It's super easy and fast.  No issues when reloading and it appears in your account a lot faster than what they say it will.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9566,5.0,Easy to put onto account.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9567,5.0,Awesome!  Purchased for a Christmas Gifts.  It was totally surprised when the gift card showed up the day after it was ordered.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9568,5.0,VERY GOOD AND THANK YOU,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9569,1.0,I bought a couple of different denominations...nothing was denoted to tell them apart. Useless.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_957,3.0,I ordered 4 of these to give as teacher gifts.  I didn't realize they don't show the amount of the card which i dislike. Also one of the tins was dented.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9570,5.0,Just what I needed,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9571,5.0,"Some people think the gift card is a lazy, impersonal, thoughtless gift. But if you are a crappy gift giver, it’s perfect. Personally, I like getting gift cards as long as they are for a store I actually shop at! This way I get what I want and I’m not stuck with something I have to pretend to be excited about! Sometimes you can’t hide “the look” of displeasure! How embarrassing for both the giver and receiver!",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9572,1.0,The old system was very easy to use and clear about what you were doing. This is more complicated and confusing.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9573,5.0,What an amazing company. They are the greatest thing to ever happen to anyone ever.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9574,5.0,Easy to do of course as long as you have money in the bank ..........,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9575,5.0,As described,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9576,5.0,As described,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9577,5.0,"Couldn't be happier! Purchased these on a Tuesday and got them the next day. The perfect gift if you need something fast, reliable, and easy.",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9578,5.0,When the original was damaged they replaced it with no trouble asap.  Love Amazon gift cards!  Best presents around!,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9579,4.0,Love Coldstone.. even though it is overpriced,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_958,1.0,Okay,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9580,5.0,"Great package, Great thanks!",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9581,5.0,"Money is always nice, Great thanks!",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9582,5.0,Great incentive to purchase on Amazon.  Thanks Guys!!,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9583,5.0,Excellent gift,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9584,5.0,love it,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9585,5.0,Perfect gift card,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9586,5.0,"I use these as a random thank you for all my delivery people....the postman, UPS, FedEx, etc. They work very hard and frequent my house often, so I try to keep gift cards handy to say thanks.",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9587,5.0,Very nice presentation for a grad gift.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9588,5.0,So cute a a very loved gift,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9589,5.0,Works good for out of state gift,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_959,5.0,Its a gift card,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9590,5.0,I can't pick out perfect presents and don't drive.  This is such an easy way to give a present (ON TIME) when you forget the occasion.  I love it.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9591,5.0,Great gift,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9592,5.0,Great Value for restaurant we love.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9593,5.0,Kids Love the Bear,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9594,5.0,Works like a charm,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9595,5.0,Really nice box for presentation,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9596,3.0,"Ok this is absolutely adorable, HOWEVER it would be nice if Amazon prints a small gift card inside saying the amount so I don't have to tell the person how much it is.  Kind of not cool.  If not for that I would have given it 5 stars",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9597,5.0,"What's not to love, it's an Amazon gift card",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9598,4.0,good gift,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9599,5.0,"Daughter Loved the tin and the card, this made her day.",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_96,5.0,Love my card!!,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_960,3.0,This would be adorable we’re it not for the dented and somewhat rusty look of the tin.<br />Which is not what you want to present as a gift.  No I would not recommend this.  Delivery was timely.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9600,5.0,Perfect,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9601,4.0,Very nice box for a gift card,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9602,5.0,This was for my grandson and he was happy,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9603,5.0,Bought this as a gift and it was very well received.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9604,5.0,Bought for $40. Awesome deal!,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9605,5.0,It's pretty much what you would expect.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9606,1.0,Absolutely horrible. The card is invalid and not usable. Why would Amazon “sell” these!!!,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9607,5.0,Had card delivered to grandchild which lives across country from me. He was very pleased and enjoyed choosing what he wanted,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9608,5.0,Was a gift. She loved the presentation box.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9609,5.0,Great way to send gift,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_961,1.0,"I tried to use the card to purchase something on Amazon and it didn't work  Also, if you use it somewhere else the card has to be activated before you use it! It appears that you won't know beforehand if you can use it.Right now it seems like I am just out the money!",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9610,5.0,Sent this item as a gift. The recipient is happy.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9611,5.0,what can you say? it's a gift card!,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9612,5.0,Awesome card...purchased for my niece who was graduating from high school...so cute...,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9613,5.0,Love these cards....makes a great gift when you don't know what to buy...,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9614,4.0,The mom to be LOVED the idea of the gift card...,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9615,5.0,Easy and convenient  gift card reload:),,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9616,1.0,It took 1 day so I could reload directly from my account,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9617,5.0,This little flower card is a cute way to treat someone with their Amazon gift card.  My friend loved it and will definitely purchase this card again.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9618,5.0,Perfect and we received it quickly,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9619,5.0,It works great.  I use it all the time for my prepaid debit cards when I only have a little money left.  I just upload the remaining balance to my Amazon acct.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_962,5.0,Look no further is you need a quick gift.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9620,5.0,Bought for a person that used Amazon all the time,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9621,5.0,Always the perfect gift!,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9622,5.0,What’s not to<br />Love about an Amazon gift card???,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9623,5.0,Great to have,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9624,5.0,What can I say...its a gift card.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9625,5.0,Reloaded immediately,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9626,5.0,Receiver had no problems.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9627,5.0,Receiver was happy and had no problems.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9628,5.0,It's a gift card. I have it as a present and receiver was pleased and had no problems.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9629,5.0,If Cold Stone had been opened Christmas Day I believe this card might have been emptied real quick.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_963,5.0,I bought my first amazon bear last year and deciided to make it a tradition. may as well! it's a free bear and we all know I'm eventually going to spend at least $100 on amazon in the next few months if not right away. The bear is very high quality and would make a perfect gift with or without the card attached. Very soft and normal teddy bear sized - it's not a mini. Would love to see a more &#34;bear&#34; looking bear perhaps. like a grizzly - but cute :),,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9630,2.0,I ordered a gift card for my daughter for $200. I ordered one for her friend for $25. Neither one of them is marked and I don’t know which one is which. So now I am stuck without a gift for my daughters friend as I’m afraid I will mistakenly give her the $200 one.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9631,5.0,Definitely reload instead of new gift cards!!!,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9632,5.0,This makes it so easy for me to make a teenager happy.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9633,4.0,looked good in the box,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9634,5.0,What's not to like? It's a gift card and a perfect gift,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9635,5.0,It's just a regular gift card.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9636,3.0,It was won't stay bent when bending it.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9637,4.0,Comes in handy.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9638,5.0,Arrived in a timely fashion and was a nice solution to including a gift card in a gift bag with a stuffed toy.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9639,5.0,Awesome! Great gift for the oldest grandson!!!!!,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_964,5.0,"If you're going to be spending money on Amazon anyway - and you know you will... you may as well have this bear come attached to your gift card! Even if it's not a gift. I purchased this little guy around Christmas, knowing I'd be spending at least this much on Amaozon in gifts anyway - and then kept the bear for myself since he matches my winter comforter :) . Love it! Apparently this is something they do every year around Christmas so I'll have to keep an eye out for this year's bear as well.",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9640,5.0,very nice and festive under the tree kids very  happy. fast shipping cute box sturdy metal,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9641,5.0,Getting a gift card for less than the face value is always a plus but since it’s Rubios that’s a bonus!,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9642,5.0,Good little gifts.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9643,5.0,"Great birthday present. Only problem is the account automatically draws from the gift card first, assuming that's your preference. I caught on, so no big deal. But is it reasonable to make me have to think when I'm making a purchase? 😉",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9644,5.0,"You have that friend or family member that can't stay away from amazon and buys everything they want before their birthday or the holidays? Well then this is the gift for you (for them)! Nice and simple design, and it lets them know that you understand where their heart, and wallet, lives—here on Amazon!",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_9645,5.0,family loved the tins they came in,,,0,0,0,0,0,0,0,0,0,,pending,,
