id,rating,text,clean_text,suggested_tags,delivery_shipping,redemption_activation,product_quality,customer_service,refund_return,usability,value_price,fraud_scam,other,notes
77215,5,My friend was very happy to receive this gift card for Christmas,my friend was very happy to receive this gift card for christmas,other,,,,,,,,,,
77218,5,To purchase an item,to purchase an item,other,,,,,,,,,,
77220,5,For a gift.  We LOVE Bob Evans!,for a gift we love bob evans,other,,,,,,,,,,
77238,5,easy,easy,other,,,,,,,,,,
7725,5,"I bought my oldest daughter this and, boy, was she happy.",i bought my oldest daughter this and boy was she happy,other,,,,,,,,,,
77250,5,Very good and simple gift. The black box it comes in is very nice. Easiest gift I have ever given someone!,very good and simple gift the black box it comes in is very nice easiest gift i have ever given someone,other,,,,,,,,,,
77268,5,I have given this Amazon gift bookmark several times and truly love gifting this item to my book loving friends and family!,i have given this amazon gift bookmark several times and truly love gifting this item to my book loving friends and family,other,,,,,,,,,,
77276,5,"Super, super fast shipping!  Received next day!  Awesome",super super fast shipping received next day awesome,delivery_shipping,,,,,,,,,,
77295,5,I like the cute design tin that holds the gift card.  Can reuse it for another gift card or hang it on the tree!,i like the cute design tin that holds the gift card can reuse it for another gift card or hang it on the tree,other,,,,,,,,,,
77301,4,"Before, I had to send a gift card to myself. Now, when managing my gift card balance, I can click on the &#34;Gift Card Balance Reload&#34; link. It couldn't be any simpler.",before i had to send a gift card to myself now when managing my gift card balance i can click on the 34 gift card balance reload 34 link it couldn t NOT_be NOT_any NOT_simpler,other,,,,,,,,,,
77306,5,I was very satisfide with this product,i was very satisfide with this product,other,,,,,,,,,,
77308,4,Easy to do.,easy to do,other,,,,,,,,,,
77339,5,Gave to my daughter for xmas as her family loves going here to eat out,gave to my daughter for xmas as her family loves going here to eat out,other,,,,,,,,,,
77341,3,"It's a giftcard, enough said. the only issue is, it was supposed to be sent to my husband's parents house and they sent it to use instead so their gift is going to be late. even triple checked the address.",it s a giftcard enough said the only issue is it was supposed to be sent to my husband s parents house and they sent it to use instead so their gift is going to be late even triple checked the address,delivery_shipping,,,,,,,,,,
77343,4,Amazon gift cards are always good.  My only problem is that I was to receive a $15.00 credit which I never got.  I use Amazon cards as gifts regularly.,amazon gift cards are always good my only problem is that i was to receive a 15 00 credit which i never NOT_got i use amazon cards as gifts regularly,other,,,,,,,,,,
77344,4,Super Girly!,super girly,other,,,,,,,,,,
77348,5,Great gift!,great gift,other,,,,,,,,,,
77352,5,Wedding shower gift for grandson’s fiance’. Pretty!,wedding shower gift for grandson s fiance pretty,other,,,,,,,,,,
77359,5,Great small box that looks better then in the photo.,great small box that looks better then in the photo,other,,,,,,,,,,
77370,5,Great value for the cost,great value for the cost,other,,,,,,,,,,
77376,5,Best value,best value,other,,,,,,,,,,
77378,5,Easy to use.,easy to use,other,,,,,,,,,,
77386,5,I enjoy getting this as a gift for my daughter,i enjoy getting this as a gift for my daughter,other,,,,,,,,,,
77388,4,"This card didn't arrive with a gift &#34;box,&#34; as described, but rather a sparkly red cardboard envelope.  It's pretty, just not what I was expecting.",this card didn t NOT_arrive NOT_with NOT_a gift 34 box 34 as described but rather a sparkly red cardboard envelope it s pretty just not NOT_what NOT_i NOT_was expecting,other,,,,,,,,,,
77403,5,It’s a gift card,it s a gift card,other,,,,,,,,,,
77404,5,A perfect way to say Thank-You.  And is a very attractive gift.,a perfect way to say thank you and is a very attractive gift,other,,,,,,,,,,
77405,5,Super deal; was able to pick this up for $40 on a flash deal,super deal was able to pick this up for 40 on a flash deal,other,,,,,,,,,,
77414,5,Looks nice,looks nice,other,,,,,,,,,,
77424,5,Excellent promotion.,excellent promotion,other,,,,,,,,,,
77446,5,Beautiful gift card! Will definitely order again in the future.,beautiful gift card will definitely order again in the future,other,,,,,,,,,,
77448,5,It's so cute and cuddly!,it s so cute and cuddly,other,,,,,,,,,,
77460,5,"Here is a great gift for someone when you are unsure of what to give them. The gift card comes in a gift box exactly like what Amazon provides for its own gift cards.  The gift card works just as expected. The gift box can become slightly bent during shipping, but this does not affect the gift card itself. The box can be bent back to the proper shape.",here is a great gift for someone when you are unsure of what to give them the gift card comes in a gift box exactly like what amazon provides for its own gift cards the gift card works just as expected the gift box can become slightly bent during shipping but this does not NOT_affect NOT_the NOT_gift card itself the box can be bent back to the proper shape,delivery_shipping,,,,,,,,,,
77463,5,"To prevent giving the wrong gift, this is an excellent gift for any girl on your wish list. It comes in a great little gift box and works perfectly. My wife has always used them online and has never had any issues.",to prevent giving the wrong gift this is an excellent gift for any girl on your wish list it comes in a great little gift box and works perfectly my wife has always used them online and has never NOT_had NOT_any NOT_issues,other,,,,,,,,,,
77469,5,What's not to love? Pretty book mark that lets you buy great Amazon stuff!,what s not NOT_to NOT_love pretty book mark that lets you buy great amazon stuff,other,,,,,,,,,,
77489,5,great,great,other,,,,,,,,,,
775,5,"Gave a $50 gift card as a thank you do someone and received a $15 credit for myself, a fair deal at both ends.",gave a 50 gift card as a thank you do someone and received a 15 credit for myself a fair deal at both ends,other,,,,,,,,,,
7750,5,"Uh, it's a gift card.",uh it s a gift card,other,,,,,,,,,,
7751,5,Great place!,great place,other,,,,,,,,,,
77520,5,Item as described.,item as described,other,,,,,,,,,,
77522,5,Was a perfect last minute gift idea!,was a perfect last minute gift idea,other,,,,,,,,,,
77542,5,Cool idea for gift giving,cool idea for gift giving,other,,,,,,,,,,
77543,5,Cute! Even the card itself is white and red. The glitter on the snow does fall off tho.,cute even the card itself is white and red the glitter on the snow does fall off tho,other,,,,,,,,,,
77550,5,Great little gift for my niece's on their birthdays. The cute factor is off the chart!!,great little gift for my niece s on their birthdays the cute factor is off the chart,other,,,,,,,,,,
77552,5,"This is my go-to gift card. The box is great for any occasion!!! We use them for teacher gifts, birthdays, baby showers, etc.",this is my go to gift card the box is great for any occasion we use them for teacher gifts birthdays baby showers etc,other,,,,,,,,,,
77553,5,I sent to My brother on his birthday and he loved it,i sent to my brother on his birthday and he loved it,other,,,,,,,,,,
77554,1,No,no,other,,,,,,,,,,
77563,5,Looked nice as a gift.,looked nice as a gift,other,,,,,,,,,,
77571,5,You can never go wrong with gifting a gift card for Christmas!,you can never NOT_go NOT_wrong NOT_with gifting a gift card for christmas,other,,,,,,,,,,
77573,5,Giving gift cards is an easy way to buy something for someone that you're unsure of what they would want. I would definitely recommend it!,giving gift cards is an easy way to buy something for someone that you re unsure of what they would want i would definitely recommend it,other,,,,,,,,,,
77581,5,"Gave to brother n law for birthday, he shops there all the time. Great gift!!!",gave to brother n law for birthday he shops there all the time great gift,other,,,,,,,,,,
77584,3,I was surprised to see that this did not come with an envelope.  I had to buy large envelopes to put it in to give it as a gift.  Other gift cards have always had a card included.,i was surprised to see that this did not NOT_come NOT_with NOT_an envelope i had to buy large envelopes to put it in to give it as a gift other gift cards have always had a card included,other,,,,,,,,,,
77587,5,It was tge perfect gift for a person who loves amazon products.,it was tge perfect gift for a person who loves amazon products,other,,,,,,,,,,
77590,5,Perfect as an additional gift,perfect as an additional gift,other,,,,,,,,,,
77593,1,"Its been 4 months and I just saw this order was canceled.  Strangely, if you click on the cancled order, it said delivered but was charged 100.00 to my credit card.  So I called the receiver of the gift card.  She said the balance was 0 when she got it but did not said anything to her dad.  Someone scammed or used the gift card and canceled the order.",its been 4 months and i just saw this order was canceled strangely if you click on the cancled order it said delivered but was charged 100 00 to my credit card so i called the receiver of the gift card she said the balance was 0 when she got it but did not NOT_said NOT_anything NOT_to her dad someone scammed or used the gift card and canceled the order,other,,,,,,,,,,
77594,5,Very well presented in the box with a bow at no additional charges,very well presented in the box with a bow at no NOT_additional NOT_charges,other,,,,,,,,,,
77607,5,It made the gift card nicer than just a simple gift card,it made the gift card nicer than just a simple gift card,other,,,,,,,,,,
77610,5,Easy to use,easy to use,other,,,,,,,,,,
77615,1,Won’t work unless amount owed is less than what’s on card so how are you ever supposed to use all the money on the card????,won t work unless amount owed is less than what s on card so how are you ever supposed to use all the money on the card,other,,,,,,,,,,
77620,5,Great idea for a nice gift.,great idea for a nice gift,other,,,,,,,,,,
77624,1,I bought this as a Christmas gift for my son.  The code would not work and Amazon will not refund me.  I paid $99 for nothing. Very angry and extremely disappointed. DO NOT BUT GIFT CARDS FROM AMAZON.....,i bought this as a christmas gift for my son the code would not NOT_work NOT_and NOT_amazon will not NOT_refund NOT_me i paid 99 for nothing very angry and extremely disappointed do not NOT_but NOT_gift NOT_cards from amazon,redemption_activation,,,,,,,,,,
77633,4,Great,great,other,,,,,,,,,,
77639,5,Got this for my boyfriends Dad & he’ll definitely put it to good use.,got this for my boyfriends dad he ll definitely put it to good use,other,,,,,,,,,,
77645,5,Loved it,loved it,other,,,,,,,,,,
77647,5,Fast Shipping,fast shipping,delivery_shipping,,,,,,,,,,
7765,1,This is the 2nd time with Subway. 1st card had 0 balance and the new one had 4 cents,this is the 2nd time with subway 1st card had 0 balance and the new one had 4 cents,other,,,,,,,,,,
7767,1,Received gift card from our daughter<br /> She purchased it directly from Amazon.  Unable to apply it to account.  I called customer service and it could not be found<br />#AS9R NU QNEG SVWA<br />SERIAL No.1174599008259643<br />UPC 8 4171015430 7,received gift card from our daughter br she purchased it directly from amazon unable to apply it to account i called customer service and it could not NOT_be NOT_found NOT_br as9r nu qneg svwa br serial no 1174599008259643 br upc 8 4171015430 7,customer_service|usability,,,,,,,,,,
7768,5,Great Christmas gift cards!,great christmas gift cards,other,,,,,,,,,,
77680,5,I bought this gift card for someone that has the kindle so he can buy books to add to his kindle.,i bought this gift card for someone that has the kindle so he can buy books to add to his kindle,other,,,,,,,,,,
77681,5,These are the perfect gifts and super fast delivery!  Always so convenient if someone lives out of state,these are the perfect gifts and super fast delivery always so convenient if someone lives out of state,delivery_shipping,,,,,,,,,,
77685,5,"I love these little tins.  They are so cute!  You can even use for decoration, as they are so thin.",i love these little tins they are so cute you can even use for decoration as they are so thin,other,,,,,,,,,,
77708,3,"It""s a gift card.  Don't know what else they want me to say about it.",it s a gift card don t NOT_know NOT_what NOT_else they want me to say about it,other,,,,,,,,,,
77715,5,Got a bonus for buying it.  Free money is cool,got a bonus for buying it free money is cool,other,,,,,,,,,,
77722,5,perfect used it while on vacation,perfect used it while on vacation,other,,,,,,,,,,
77723,5,It’s a gift certificate. It worked successfully.If you know how gift certificates work then you will know you don’t need a review of a gift certificate.,it s a gift certificate it worked successfully if you know how gift certificates work then you will know you don t need a review of a gift certificate,other,,,,,,,,,,
77726,3,This cute card does not come with an envelope. Not sure why a card like this would be sold without one because the size is pretty much the same as an average greeting card.,this cute card does not NOT_come NOT_with NOT_an envelope not NOT_sure NOT_why NOT_a card like this would be sold without one because the size is pretty much the same as an average greeting card,other,,,,,,,,,,
77727,5,"Well Amazon wanted me to review a purchase of Amazon cash. Seriously, it's money you use on Amazon exclusively like any other gift card. Just really good to have sometimes, but nothing super special.",well amazon wanted me to review a purchase of amazon cash seriously it s money you use on amazon exclusively like any other gift card just really good to have sometimes but nothing super special,other,,,,,,,,,,
77732,5,Very easy,very easy,other,,,,,,,,,,
77738,5,"Quick shipping, exactly as advertised, and was a very cute and great addition to the gift for a graduate!",quick shipping exactly as advertised and was a very cute and great addition to the gift for a graduate,delivery_shipping,,,,,,,,,,
77739,5,Really cute - perfect for a girl soccer player to keep hair ties in!,really cute perfect for a girl soccer player to keep hair ties in,other,,,,,,,,,,
77742,5,Easy easy easy,easy easy easy,other,,,,,,,,,,
77747,2,"I reloaded my Amazon gift card four times for $100 and only received my $5 reward one time. Customer service seems to want to argue with me that they cant see the promotion. (I used my Amazon Chase credit card all four times) I offered to send them a picture of the reload page, but they said no. I now am considering cancelling my Amazon credit card and go back to my frequent flier points card. At least then I KNOW I'll get what I was promised. I went round in circles with them today for over an hour. Finally they said they would call me back. I am a pretty good Prime customer and have recommended it to everyone I know. Very frustrating.<br />Update: They did credit me the $15. But I still think they need to remove that line where it tells you that you will get a $5 reward for every $100 reload.",i reloaded my amazon gift card four times for 100 and only received my 5 reward one time customer service seems to want to argue with me that they cant see the promotion i used my amazon chase credit card all four times i offered to send them a picture of the reload page but they said no i now am considering cancelling my amazon credit card and go back to my frequent flier points card at least then i know i ll get what i was promised i went round in circles with them today for over an hour finally they said they would call me back i am a pretty good prime customer and have recommended it to everyone i know very frustrating br update they did credit me the 15 but i still think they need to remove that line where it tells you that you will get a 5 reward for every 100 reload,customer_service,,,,,,,,,,
77748,5,As described,as described,other,,,,,,,,,,
77752,5,I like the ten dollar bonus I got for a 100 dollar reload.  I haven't tried gifting it to anyone but making a purchase with one was really easy.,i like the ten dollar bonus i got for a 100 dollar reload i haven t tried gifting it to anyone but making a purchase with one was really easy,other,,,,,,,,,,
77756,2,was good and fast,was good and fast,other,,,,,,,,,,
77758,5,Great gift for those that shop Amazon and a great gift for those that don't but would like to try it.  Can't go wrong with a gift card.,great gift for those that shop amazon and a great gift for those that don t NOT_but NOT_would NOT_like to try it can t NOT_go NOT_wrong NOT_with a gift card,other,,,,,,,,,,
77771,5,The card was a gift for a family member and they were happy with the look and ease of use.,the card was a gift for a family member and they were happy with the look and ease of use,other,,,,,,,,,,
77773,5,As described,as described,other,,,,,,,,,,
77777,5,"My granddaughter was so excited she could pick what she wanted, I quote her as I was on the phone with her when she opened it “yay! I love Amazon!”",my granddaughter was so excited she could pick what she wanted i quote her as i was on the phone with her when she opened it yay i love amazon,other,,,,,,,,,,
77783,5,Great.,great,other,,,,,,,,,,
77788,5,Gave as a gift,gave as a gift,other,,,,,,,,,,
7781,5,"It's a gift card, and it was accepted at Panera.  That's all.",it s a gift card and it was accepted at panera that s all,other,,,,,,,,,,
77815,5,:-),,other,,,,,,,,,,
77816,4,:-),,other,,,,,,,,,,
77821,5,"One of the worst phrases I’ve ever heard is “gift cards are so impersonal.” And I can’t stand when people want to do gift exchanges and then say “no gift cards.” ?!?!?! A little piece of me dies inside and along with it.. the hope of getting something I’d actually want and use. So go ahead, grab that gift card and don’t waste time stressing about what to get me. It’s like a precious gift for both of us!",one of the worst phrases i ve ever heard is gift cards are so impersonal and i can t stand when people want to do gift exchanges and then say no NOT_gift NOT_cards a little piece of me dies inside and along with it the hope of getting something i d actually want and use so go ahead grab that gift card and don t waste time stressing about what to get me it s like a precious gift for both of us,other,,,,,,,,,,
77822,5,They loved them. Success!,they loved them success,other,,,,,,,,,,
77824,5,Great,great,other,,,,,,,,,,
77839,5,like the 10 buck,like the 10 buck,other,,,,,,,,,,
77840,5,Great! Now if I can just get a reload …,great now if i can just get a reload,other,,,,,,,,,,
77844,5,a gift card in a nice gift box,a gift card in a nice gift box,other,,,,,,,,,,
77847,5,Made a very good Christmas gift.,made a very good christmas gift,other,,,,,,,,,,
77852,5,I love the color and decoration of this case to enclose my gift card Christmas gift for my older brother.  It looks classy and manly.,i love the color and decoration of this case to enclose my gift card christmas gift for my older brother it looks classy and manly,other,,,,,,,,,,
77854,5,Will be using this particular beautiful boxed gift card to give to a few couples on my Christmas gift list.,will be using this particular beautiful boxed gift card to give to a few couples on my christmas gift list,other,,,,,,,,,,
77861,5,I loved the case it came in. It’s exactly as it looks online.,i loved the case it came in it s exactly as it looks online,other,,,,,,,,,,
77867,5,Great bargy,great bargy,other,,,,,,,,,,
77869,5,"I got this ""free"" $10 gift card when I purchased my 2019 tax software from Amazon.  It made the price of the tax software a bit cheaper, since I am always purchasing things on Amazon, this gift card was easy to use later.  I've already added it to my account, the code worked fine, and I was already able to put it to good use!!  :-)",i got this free 10 gift card when i purchased my 2019 tax software from amazon it made the price of the tax software a bit cheaper since i am always purchasing things on amazon this gift card was easy to use later i ve already added it to my account the code worked fine and i was already able to put it to good use,redemption_activation,,,,,,,,,,
77872,5,My partner got this for his Mom last Christmas. Worked well.,my partner got this for his mom last christmas worked well,other,,,,,,,,,,
77876,5,Great gift idea,great gift idea,other,,,,,,,,,,
77880,5,"If you can find a deal or discount on reloading your balance, why not? If you plan to purchase something from Amazon in the future, it is worth it.",if you can find a deal or discount on reloading your balance why not if you plan to purchase something from amazon in the future it is worth it,other,,,,,,,,,,
77881,5,"If you get an offer of getting additional monies for reloading a $100 gift card, go for it!  You know you’re going to spend at least $100 in the coming months, so why turn down the free money?  I think you can only do this one time, but it is a great offer.",if you get an offer of getting additional monies for reloading a 100 gift card go for it you know you re going to spend at least 100 in the coming months so why turn down the free money i think you can only do this one time but it is a great offer,other,,,,,,,,,,
77882,5,Great fast last minute gift!!!,great fast last minute gift,other,,,,,,,,,,
77898,5,Works as advertised,works as advertised,other,,,,,,,,,,
779,5,"My wife loves Yankee candle gift cards as she shops online there throughout the year to keep our home smelling nice.<br />When she got Amazon gift cards this Christmas from family, she was happy to see she could just convert them to Yankee Candle easily.",my wife loves yankee candle gift cards as she shops online there throughout the year to keep our home smelling nice br when she got amazon gift cards this christmas from family she was happy to see she could just convert them to yankee candle easily,other,,,,,,,,,,
77901,5,I always like to have a gift card balance.,i always like to have a gift card balance,other,,,,,,,,,,
77907,5,These cards are small and white. They are the same size as a credit card if you have ever seen one of those. They are very sturdy and should hold up nicely in a wallet. The amounts are $15 which I feel is pretty good. I mean $20 is better but this is still higher than $10 or even $5.,these cards are small and white they are the same size as a credit card if you have ever seen one of those they are very sturdy and should hold up nicely in a wallet the amounts are 15 which i feel is pretty good i mean 20 is better but this is still higher than 10 or even 5,other,,,,,,,,,,
77910,3,"I've bought these gift cards before, without problems. But this time I purchased 6 together. One of the cards, given as a gift, turned out to have had no monetary value assigned to it. I managed to sort things out by calling Amazon customer service, but it was a bit awkward hearing from the card recipient that the card didn't work. I guess this situation can be avoided by printing out a gift card/certificate at home, but it's not the same thing.",i ve bought these gift cards before without problems but this time i purchased 6 together one of the cards given as a gift turned out to have had no NOT_monetary NOT_value NOT_assigned to it i managed to sort things out by calling amazon customer service but it was a bit awkward hearing from the card recipient that the card didn t NOT_work i guess this situation can be avoided by printing out a gift card certificate at home but it s not NOT_the NOT_same NOT_thing,customer_service,,,,,,,,,,
77923,5,Perfect gift,perfect gift,other,,,,,,,,,,
77929,5,Handsome gift,handsome gift,other,,,,,,,,,,
77953,5,I keep these on hand for quick gift giving options,i keep these on hand for quick gift giving options,other,,,,,,,,,,
77958,5,Stocking Stuff for Christmas gift with dollar limit,stocking stuff for christmas gift with dollar limit,other,,,,,,,,,,
77964,5,Wonderful.,wonderful,other,,,,,,,,,,
77970,5,These were perfect Christmas gifts for the grandkids.,these were perfect christmas gifts for the grandkids,other,,,,,,,,,,
77995,5,Easy reload. No problems.,easy reload no NOT_problems,other,,,,,,,,,,
77996,5,Nice Christmas gift.,nice christmas gift,other,,,,,,,,,,
78008,5,Ordered this as part of a gift simply because I didn't want to have to put my kid in the car and drive all the way over there.  Lazy?  Or Smart.  :),ordered this as part of a gift simply because i didn t NOT_want NOT_to NOT_have to put my kid in the car and drive all the way over there lazy or smart,other,,,,,,,,,,
7801,5,Great gift,great gift,other,,,,,,,,,,
78013,5,A gift card is great.  Not much else to say about it.  😊,a gift card is great not NOT_much NOT_else NOT_to say about it,other,,,,,,,,,,
78029,5,Gift!,gift,other,,,,,,,,,,
78032,4,This is so simple. I just reload money and I can just buy whatever and don’t have to wait until Amazon takes the money out of my account. Instead this is a easier way to do it.,this is so simple i just reload money and i can just buy whatever and don t have to wait until amazon takes the money out of my account instead this is a easier way to do it,other,,,,,,,,,,
78044,5,Makes a nice gift to give someone who will not accept cash.,makes a nice gift to give someone who will not NOT_accept NOT_cash,other,,,,,,,,,,
78046,5,"Took advantage of first time reload bonus offer, and used Amazon cc to make the purchase which netted me an additional 5%!",took advantage of first time reload bonus offer and used amazon cc to make the purchase which netted me an additional 5,other,,,,,,,,,,
78059,5,as expected,as expected,other,,,,,,,,,,
78068,5,Very good,very good,other,,,,,,,,,,
78076,5,Couldn't be easier and delivery was super fast. Who wouldn't like it?,couldn t NOT_be NOT_easier NOT_and delivery was super fast who wouldn t NOT_like NOT_it,delivery_shipping,,,,,,,,,,
78081,5,"Got this GC on a great discount, what a wonderful deal!",got this gc on a great discount what a wonderful deal,other,,,,,,,,,,
78087,5,Convenient,convenient,other,,,,,,,,,,
78090,5,Need a need a gift card her you go,need a need a gift card her you go,other,,,,,,,,,,
78109,5,Gift card comes with receipt that validates the amount and the card number so there's no need to doubt! Box adds a cute touch to giving as a gift. I bought this in conjunction with a Cheesecake Factory giftcard as a datenight gift idea. Adorable! Will definitely purchase again!,gift card comes with receipt that validates the amount and the card number so there s no NOT_need NOT_to NOT_doubt box adds a cute touch to giving as a gift i bought this in conjunction with a cheesecake factory giftcard as a datenight gift idea adorable will definitely purchase again,other,,,,,,,,,,
78118,5,This is where I purchase my dog food and allowed me to save $5!  Every penny helps!  Especially these days. :),this is where i purchase my dog food and allowed me to save 5 every penny helps especially these days,other,,,,,,,,,,
78120,5,I love wild Buffalo wings they have good mild wings traditional wings,i love wild buffalo wings they have good mild wings traditional wings,other,,,,,,,,,,
78136,5,I love my gift cards,i love my gift cards,other,,,,,,,,,,
78140,5,very cute! Loved the free shipping!,very cute loved the free shipping,delivery_shipping,,,,,,,,,,
78141,5,"Always an easy way to reward or try to bring somebody's spirits up or, in this case, a date night for my Son & his Girlfriend.",always an easy way to reward or try to bring somebody s spirits up or in this case a date night for my son his girlfriend,other,,,,,,,,,,
78158,5,Convenient,convenient,other,,,,,,,,,,
78163,5,"Love the package, need to write the $ amount down, it would be a problem if done the same day same time but I had so many different gift going around it would have been nice if it was printer on the card ie $50. $100 elect...",love the package need to write the amount down it would be a problem if done the same day same time but i had so many different gift going around it would have been nice if it was printer on the card ie 50 100 elect,other,,,,,,,,,,
78170,5,great Christmas gift,great christmas gift,other,,,,,,,,,,
78171,5,for the picky person or the person hard to buy for this is a must,for the picky person or the person hard to buy for this is a must,other,,,,,,,,,,
7818,5,The recipient loved the card and tin it came on.,the recipient loved the card and tin it came on,other,,,,,,,,,,
78180,5,Gift cards,gift cards,other,,,,,,,,,,
78185,5,Convenient & easy to use.,convenient easy to use,other,,,,,,,,,,
7819,1,Did NOT work. Tried to use it and the balance was ZERO!!!!,did not NOT_work tried to use it and the balance was zero,other,,,,,,,,,,
78194,4,"first time using amazon gift card reload, it took 3 times for my transaction to go through (first 2 times wrere denied for some reason), and took about 4 hours to complete.<br /><br />I'm glad it eventually worked,",first time using amazon gift card reload it took 3 times for my transaction to go through first 2 times wrere denied for some reason and took about 4 hours to complete br br i m glad it eventually worked,other,,,,,,,,,,
78195,3,"While shopping, I got an offer that if I loaded my gift card with $100 that I would get $10 loaded extra. So I used my Amazon Chase card to load $100. I went over my purchases and bill carefully more than once, but I couldn't see where I was given any extra money. I used the gift card to pay towards my credit card. Back where I started. I didn't lose anything besides my time. I would have just used my card from the beginning. Maybe I did something wrong.",while shopping i got an offer that if i loaded my gift card with 100 that i would get 10 loaded extra so i used my amazon chase card to load 100 i went over my purchases and bill carefully more than once but i couldn t NOT_see NOT_where NOT_i was given any extra money i used the gift card to pay towards my credit card back where i started i didn t NOT_lose NOT_anything NOT_besides my time i would have just used my card from the beginning maybe i did something wrong,other,,,,,,,,,,
78197,5,Arrived the day after and with an Amazon gift card you can’t be wrong. Very cute the Christmas edition,arrived the day after and with an amazon gift card you can t be wrong very cute the christmas edition,delivery_shipping,,,,,,,,,,
782,5,Comes in a very nice gift box with a ribbon. No problems at all using the card.,comes in a very nice gift box with a ribbon no NOT_problems NOT_at NOT_all using the card,other,,,,,,,,,,
7820,5,This was an adorable way of giving an Amazon card. Loved the gift box.,this was an adorable way of giving an amazon card loved the gift box,other,,,,,,,,,,
78219,5,Easy to do,easy to do,other,,,,,,,,,,
78224,5,Perfect gift for my nephew. He loves it!,perfect gift for my nephew he loves it,other,,,,,,,,,,
78239,5,Came fast and no problems!  Made Christmas shopping so much easier with less stops for me :D,came fast and no NOT_problems made christmas shopping so much easier with less stops for me d,other,,,,,,,,,,
78261,5,Good price and quick delivery. Fees are the same as store bought.,good price and quick delivery fees are the same as store bought,delivery_shipping,,,,,,,,,,
78264,1,Why bother reloading without incentive? The process is too much hassle and has no gain now.,why bother reloading without incentive the process is too much hassle and has no NOT_gain NOT_now,value_price,,,,,,,,,,
78268,5,Such a wonderful way to dress up a gift card!,such a wonderful way to dress up a gift card,other,,,,,,,,,,
78269,5,My mom loves money this way,my mom loves money this way,other,,,,,,,,,,
78274,5,Not much to say here as it's an amazon gift card and can be used on anything on Amazon.,not NOT_much NOT_to NOT_say here as it s an amazon gift card and can be used on anything on amazon,other,,,,,,,,,,
78306,5,Delicious Pizza,delicious pizza,other,,,,,,,,,,
78314,5,I gave this as a gift and my friend was kind enough to share it with me.  YUM!<br />A restaurant gift card can have great benefits to the giver as well as the receiver.,i gave this as a gift and my friend was kind enough to share it with me yum br a restaurant gift card can have great benefits to the giver as well as the receiver,other,,,,,,,,,,
78316,5,Friend loved it for her birthday and had no problems using it! Thanks :-),friend loved it for her birthday and had no NOT_problems NOT_using NOT_it thanks,other,,,,,,,,,,
78318,5,"I love theses! They are cute, fun and eazy.",i love theses they are cute fun and eazy,other,,,,,,,,,,
7832,5,Well packaged and looks good. Will make a good gift,well packaged and looks good will make a good gift,other,,,,,,,,,,
78323,3,Several add steps and delay in making final purchase. I do not like this,several add steps and delay in making final purchase i do not NOT_like NOT_this,delivery_shipping,,,,,,,,,,
7834,5,my mother in law loves applebees and this was so convenient.,my mother in law loves applebees and this was so convenient,other,,,,,,,,,,
78341,5,always good,always good,other,,,,,,,,,,
78357,5,My grandson loves it,my grandson loves it,other,,,,,,,,,,
78361,1,"I purchased 2 gift boxes, one Rose Gold and Turquoise. The Turquoise box has a paper card that was bent all over and creased on one end. How the heck are you supposed to give a gift that is all bent up and looks like it has been used. I have requested my money back so I can get a new one. The Rose Gold box was a plastic card and looks great. Not sure why Turquoise was paper and bent all to heck.",i purchased 2 gift boxes one rose gold and turquoise the turquoise box has a paper card that was bent all over and creased on one end how the heck are you supposed to give a gift that is all bent up and looks like it has been used i have requested my money back so i can get a new one the rose gold box was a plastic card and looks great not NOT_sure NOT_why NOT_turquoise was paper and bent all to heck,refund_return,,,,,,,,,,
78383,5,I just do a gift card Amazon reload and bought some items for my kids. It’s much easier for me to keep track on purchasing items through Amazon.,i just do a gift card amazon reload and bought some items for my kids it s much easier for me to keep track on purchasing items through amazon,other,,,,,,,,,,
78389,5,"Gift card came very well wrapped, in a ridiculous box with air bubbles, to cushion what exactly?<br />Card was in an envelope, sealed in plastic package.<br />I ordered 2 different quantities and can't tell them apart as they are not labeled. I needed to look up the gift card number on my order page for total.<br /><br />I Really like the EASY PEEL Sticker. No more messy scratch offs is what I never thought was possible to change for the better.",gift card came very well wrapped in a ridiculous box with air bubbles to cushion what exactly br card was in an envelope sealed in plastic package br i ordered 2 different quantities and can t NOT_tell NOT_them NOT_apart as they are not NOT_labeled i needed to look up the gift card number on my order page for total br br i really like the easy peel sticker no NOT_more NOT_messy NOT_scratch offs is what i never NOT_thought NOT_was NOT_possible to change for the better,other,,,,,,,,,,
78396,1,"Did not like the gift box, I suspect my great granddaughter enjoyed the gift certificate!",did not NOT_like NOT_the NOT_gift box i suspect my great granddaughter enjoyed the gift certificate,other,,,,,,,,,,
